x,y,theta,qz,qw,cmd_v,cmd_om
0.028876527462821,0.39191410751301387,1.1018674226311727,0.5406138304053505,0.8411849367183916,0.17261670529842377,-0.648137610563849
0.03109916652162021,0.39672670734567816,1.082691340190104,0.5325219726442041,0.8463267349598013,0.17048675984809644,-0.6477886463060519
0.03319362411132683,0.4008668224074173,1.064944673762907,0.5249920714947263,0.8510197486261338,0.1719433390174673,-0.6401349067687988
0.03351897657408901,0.4008433820757397,1.0626397737333304,0.5240154768554327,0.8516315966953769,0.16873177973782083,-0.6401349067687988
0.0338443290368512,0.40081994174406216,1.060334873703754,0.523038882216139,0.85224344476462,0.16847261786460876,-0.6401349067687988
0.034169681499613386,0.40079650141238465,1.0580299736741774,0.5220622875768455,0.8528552928338631,0.16847261786460876,-0.6401349067687988
0.04261317376017078,0.41751535659037187,0.9790695972292647,0.4879808665146638,0.8727741371017167,0.16847261786460876,-0.6401349067687988
0.0455271805863504,0.4225711197767777,0.9528851011307511,0.47651326362333696,0.8790887763646155,0.16847261786460876,-0.6401349067687988
0.048540337492737964,0.4269278968117664,0.9300104133113436,0.46642813928686916,0.8844817092852809,0.16847261786460876,-0.6401349067687988
0.0507475218189082,0.42987790162390765,0.9144104656027143,0.4595132724460913,0.8880893932502156,0.16847261786460876,-0.6401349067687988
0.05467648843288427,0.43470787105811165,0.8891023357278569,0.4482410666724907,0.8938372808968144,0.16847261786460876,-0.6630120122112817
0.05829318484779365,0.4392432922162401,0.8662632450751798,0.43800661011932707,0.8989012165541413,0.16847261786460876,-0.6716299712657928
0.05914012877911559,0.4402655631927613,0.8608410320440544,0.4355688200670053,0.9000871165938327,0.16847261786460876,-0.6716299712657928
0.05941872170626966,0.4405952125006845,0.8589525838862374,0.43471889957244725,0.9004983189083431,0.16847261786460876,-0.6716299712657928
0.05969731264180982,0.44092485945200044,0.8570641492286182,0.43386898515382755,0.9009095182832375,0.16847261786460876,-0.6716299712657928
0.07145336522272272,0.4542584765631323,0.7776151188419487,0.39775157950682,0.917437923398141,0.16847261786460876,-0.6716299712657928
0.07475028028618726,0.4576623378429496,0.7520589443032233,0.386001230210323,0.9224571117511265,0.16847261786460876,-0.6820068357404978
0.07836976103153416,0.4612471790615423,0.7305779465874412,0.37607129402705947,0.9265491481968896,0.16875026020353717,-0.672685015947399
0.08191563206680184,0.464471631698615,0.7117127601437117,0.3673143299864292,0.9300536715736527,0.17676079273223877,-0.6716299712657928
0.08516202830827604,0.4679955292189421,0.6843628800283974,0.3545630996404275,0.934992583925456,0.17676079273223877,-0.6716299712657928
0.08923612852618594,0.4715067382320334,0.6609187457620914,0.3435777348301168,0.9390811572906212,0.17676079273223877,-0.6716299712657928
0.09182542797407948,0.4734547145091881,0.6517890991321605,0.33928669400514466,0.9406376927897102,0.17676079273223877,-0.6716299712657928
0.09223264314013511,0.473748951302625,0.6501552289349094,0.33851776472060957,0.9409135069371692,0.17676079273223877,-0.6716299712657928
0.09263985830619076,0.4740431880960619,0.6485213587376583,0.3377488354360745,0.9411893210846283,0.17676079273223877,-0.6716299712657928
0.10596936035061841,0.4863883330623732,0.5779389378532573,0.30433627902976723,0.9525408186422022,0.17680209792122176,-0.6716299712657928
0.1114607246005063,0.48882069330115036,0.5520226459896036,0.29196274383179666,0.9563875440996032,0.1799068010084424,-0.6716299712657928
0.11602515840498448,0.49190369874549256,0.5316499564544643,0.2822048689977295,0.9593091749166835,0.18523029159554782,-0.6634117178619604
0.12026639041877152,0.49444488815494375,0.5100690132181813,0.2718376612200781,0.9622998875960448,0.18929817788325498,-0.6393360877970625
0.12486168908770265,0.4973505553570093,0.4880498761775516,0.2612264557835517,0.9652326927086355,0.1941913229716757,-0.6053940071448285
0.1295845396544586,0.5000126674539856,0.46694022348313985,0.251023679422719,0.967933948212819,0.20269130635224492,-0.5456496000289917
0.13386713657471414,0.5023285375702609,0.4499349725991183,0.24278360206443766,0.9700287577155817,0.21055261448293777,-0.5141544789075851
